episode,mode,mode_episode,score,reward,epsilon
33078,train,33078,4,2,0.137821
33079,train,33079,58,56,0.137813
33080,train,33080,14,12,0.137805
33081,train,33081,60,58,0.137797
33082,train,33082,9,7,0.137788
33083,train,33083,60,58,0.13778
33084,train,33084,15,13,0.137772
33085,train,33085,53,51,0.137764
33086,train,33086,0,-2,0.137755
33087,train,33087,56,54,0.137747
33088,train,33088,55,53,0.137739
33089,train,33089,53,51,0.137731
33090,train,33090,61,59,0.137722
33091,train,33091,59,57,0.137714
33092,train,33092,59,57,0.137706
33093,train,33093,32,30,0.137698
33094,train,33094,52,50,0.137689
33095,train,33095,54,52,0.137681
33096,train,33096,0,-2,0.137673
33097,train,33097,59,57,0.137665
33098,train,33098,59,57,0.137656
33099,train,33099,31,29,0.137648
33100,train,33100,61,59,0.13764
33101,train,33101,65,63,0.137632
33102,train,33102,57,55,0.137623
33103,train,33103,55,53,0.137615
33104,train,33104,22,20,0.137607
33105,train,33105,0,-2,0.137599
33106,train,33106,55,53,0.13759
33107,train,33107,0,-2,0.137582
33108,train,33108,60,58,0.137574
33109,train,33109,0,-2,0.137566
33110,train,33110,60,58,0.137557
33111,train,33111,57,55,0.137549
33112,train,33112,54,52,0.137541
33113,train,33113,59,57,0.137533
33114,train,33114,29,27,0.137524
33115,train,33115,55,53,0.137516
33116,train,33116,55,53,0.137508
33117,train,33117,57,55,0.1375
33118,train,33118,12,10,0.137491
33119,train,33119,17,15,0.137483
33120,train,33120,4,2,0.137475
33121,train,33121,53,51,0.137467
33122,train,33122,61,59,0.137459
33123,train,33123,32,30,0.13745
33124,train,33124,29,27,0.137442
33125,train,33125,60,58,0.137434
33126,train,33126,57,55,0.137426
33127,train,33127,58,56,0.137417
33128,train,33128,0,-2,0.137409
33129,train,33129,55,53,0.137401
33130,train,33130,62,60,0.137393
33131,train,33131,58,56,0.137384
33132,train,33132,56,54,0.137376
33133,train,33133,58,56,0.137368
33134,train,33134,61,59,0.13736
33135,train,33135,22,20,0.137352
33136,train,33136,60,58,0.137343
33137,train,33137,14,12,0.137335
33138,train,33138,1,-1,0.137327
33139,train,33139,50,48,0.137319
33140,train,33140,62,60,0.13731
33141,train,33141,57,55,0.137302
33142,train,33142,56,54,0.137294
33143,train,33143,0,-2,0.137286
33144,train,33144,28,26,0.137277
33145,train,33145,55,53,0.137269
33146,train,33146,4,2,0.137261
33147,train,33147,6,4,0.137253
33148,train,33148,67,65,0.137245
33149,train,33149,40,38,0.137236
33150,train,33150,0,-2,0.137228
33151,train,33151,51,49,0.13722
33152,train,33152,50,48,0.137212
33153,train,33153,36,34,0.137203
33154,train,33154,8,6,0.137195
33155,train,33155,60,58,0.137187
33156,train,33156,60,58,0.137179
33157,train,33157,60,58,0.137171
33158,train,33158,46,44,0.137162
33159,train,33159,60,58,0.137154
33160,train,33160,61,59,0.137146
33161,train,33161,37,35,0.137138
33162,train,33162,26,24,0.137129
33163,train,33163,62,60,0.137121
33164,train,33164,57,55,0.137113
33165,train,33165,62,60,0.137105
33166,train,33166,57,55,0.137097
33167,train,33167,61,59,0.137088
33168,train,33168,60,58,0.13708
33169,train,33169,0,-2,0.137072
33170,train,33170,62,60,0.137064
33171,train,33171,2,0,0.137056
33172,train,33172,57,55,0.137047
33173,train,33173,21,19,0.137039
33174,train,33174,6,4,0.137031
33175,train,33175,62,60,0.137023
33176,train,33176,24,22,0.137015
33177,train,33177,14,12,0.137006
33178,train,33178,23,21,0.136998
33179,train,33179,61,59,0.13699
33180,train,33180,0,-2,0.136982
33181,train,33181,59,57,0.136973
33182,train,33182,59,57,0.136965
33183,train,33183,4,2,0.136957
33184,train,33184,0,-2,0.136949
33185,train,33185,58,56,0.136941
33186,train,33186,55,53,0.136932
33187,train,33187,56,54,0.136924
33188,train,33188,51,49,0.136916
33189,train,33189,56,54,0.136908
33190,train,33190,59,57,0.1369
33191,train,33191,5,3,0.136891
33192,train,33192,57,55,0.136883
33193,train,33193,31,29,0.136875
33194,train,33194,5,3,0.136867
33195,train,33195,56,54,0.136859
33196,train,33196,63,61,0.13685
33197,train,33197,30,28,0.136842
33198,train,33198,17,15,0.136834
33199,train,33199,62,60,0.136826
33200,train,33200,59,57,0.136818
33201,train,33201,63,61,0.136809
33202,train,33202,28,26,0.136801
33203,train,33203,59,57,0.136793
33204,train,33204,63,61,0.136785
33205,train,33205,58,56,0.136777
33206,train,33206,61,59,0.136768
33207,train,33207,5,3,0.13676
33208,train,33208,38,36,0.136752
33209,train,33209,6,4,0.136744
33210,train,33210,58,56,0.136736
33211,train,33211,56,54,0.136728
33212,train,33212,65,63,0.136719
33213,train,33213,54,52,0.136711
33214,train,33214,56,54,0.136703
33215,train,33215,54,52,0.136695
33216,train,33216,59,57,0.136687
33217,train,33217,61,59,0.136678
33218,train,33218,54,52,0.13667
33219,train,33219,62,60,0.136662
33220,train,33220,0,-2,0.136654
33221,train,33221,57,55,0.136646
33222,train,33222,2,0,0.136637
33223,train,33223,16,14,0.136629
33224,train,33224,58,56,0.136621
33225,train,33225,54,52,0.136613
33226,train,33226,60,58,0.136605
33227,train,33227,20,18,0.136596
33228,train,33228,60,58,0.136588
33229,train,33229,11,9,0.13658
33230,train,33230,9,7,0.136572
33231,train,33231,58,56,0.136564
33232,train,33232,55,53,0.136556
33233,train,33233,63,61,0.136547
33234,train,33234,60,58,0.136539
33235,train,33235,57,55,0.136531
33236,train,33236,54,52,0.136523
33237,train,33237,61,59,0.136515
33238,train,33238,59,57,0.136506
33239,train,33239,41,39,0.136498
33240,train,33240,59,57,0.13649
33241,train,33241,57,55,0.136482
33242,train,33242,58,56,0.136474
33243,train,33243,58,56,0.136466
33244,train,33244,0,-2,0.136457
33245,train,33245,58,56,0.136449
33246,train,33246,0,-2,0.136441
33247,train,33247,0,-2,0.136433
33248,train,33248,15,13,0.136425
33249,train,33249,3,1,0.136417
33250,train,33250,56,54,0.136408
33251,train,33251,59,57,0.1364
33252,train,33252,55,53,0.136392
33253,train,33253,52,50,0.136384
33254,train,33254,4,2,0.136376
33255,train,33255,4,2,0.136368
33256,train,33256,18,16,0.136359
33257,train,33257,0,-2,0.136351
33258,train,33258,43,41,0.136343
33259,train,33259,57,55,0.136335
33260,train,33260,55,53,0.136327
33261,train,33261,17,15,0.136319
33262,train,33262,54,52,0.13631
33263,train,33263,35,33,0.136302
33264,train,33264,58,56,0.136294
33265,train,33265,61,59,0.136286
33266,train,33266,59,57,0.136278
33267,train,33267,55,53,0.13627
33268,train,33268,48,46,0.136261
33269,train,33269,3,1,0.136253
33270,train,33270,14,12,0.136245
33271,train,33271,58,56,0.136237
33272,train,33272,56,54,0.136229
33273,train,33273,0,-2,0.136221
33274,train,33274,58,56,0.136212
33275,train,33275,54,52,0.136204
33276,train,33276,26,24,0.136196
33277,train,33277,8,6,0.136188
33278,train,33278,0,-2,0.13618
33279,train,33279,3,1,0.136172
33280,train,33280,44,42,0.136163
33281,train,33281,61,59,0.136155
33282,train,33282,0,-2,0.136147
33283,train,33283,62,60,0.136139
33284,train,33284,59,57,0.136131
33285,train,33285,14,12,0.136123
33286,train,33286,0,-2,0.136114
33287,train,33287,56,54,0.136106
33288,train,33288,57,55,0.136098
33289,train,33289,44,42,0.13609
33290,train,33290,59,57,0.136082
33291,train,33291,54,52,0.136074
33292,train,33292,23,21,0.136066
33293,train,33293,41,39,0.136057
33294,train,33294,64,62,0.136049
33295,train,33295,60,58,0.136041
33296,train,33296,55,53,0.136033
33297,train,33297,22,20,0.136025
33298,train,33298,57,55,0.136017
33299,train,33299,20,18,0.136009
33300,train,33300,59,57,0.136
33301,train,33301,58,56,0.135992
33302,train,33302,53,51,0.135984
33303,train,33303,54,52,0.135976
33304,train,33304,53,51,0.135968
33305,train,33305,56,54,0.13596
33306,train,33306,59,57,0.135951
33307,train,33307,49,47,0.135943
33308,train,33308,1,-1,0.135935
33309,train,33309,61,59,0.135927
33310,train,33310,55,53,0.135919
33311,train,33311,0,-2,0.135911
33312,train,33312,3,1,0.135903
33313,train,33313,55,53,0.135894
33314,train,33314,58,56,0.135886
33315,train,33315,57,55,0.135878
33316,train,33316,58,56,0.13587
33317,train,33317,38,36,0.135862
33318,train,33318,56,54,0.135854
33319,train,33319,60,58,0.135846
33320,train,33320,56,54,0.135837
33321,train,33321,8,6,0.135829
33322,train,33322,56,54,0.135821
33323,train,33323,56,54,0.135813
33324,train,33324,63,61,0.135805
33325,train,33325,64,62,0.135797
33326,train,33326,62,60,0.135789
33327,train,33327,58,56,0.135781
33328,train,33328,0,-2,0.135772
33329,train,33329,62,60,0.135764
33330,train,33330,0,-2,0.135756
33331,train,33331,60,58,0.135748
33332,train,33332,60,58,0.13574
33333,train,33333,62,60,0.135732
33334,train,33334,7,5,0.135724
33335,train,33335,51,49,0.135715
33336,train,33336,52,50,0.135707
33337,train,33337,50,48,0.135699
33338,train,33338,35,33,0.135691
33339,train,33339,57,55,0.135683
33340,train,33340,8,6,0.135675
33341,train,33341,59,57,0.135667
33342,train,33342,51,49,0.135659
33343,train,33343,47,45,0.13565
33344,train,33344,59,57,0.135642
33345,train,33345,40,38,0.135634
33346,train,33346,5,3,0.135626
33347,train,33347,62,60,0.135618
33348,train,33348,58,56,0.13561
33349,train,33349,57,55,0.135602
33350,train,33350,55,53,0.135594
33351,train,33351,20,18,0.135585
33352,train,33352,25,23,0.135577
33353,train,33353,21,19,0.135569
33354,train,33354,53,51,0.135561
33355,train,33355,41,39,0.135553
33356,train,33356,11,9,0.135545
33357,train,33357,62,60,0.135537
33358,train,33358,59,57,0.135529
33359,train,33359,60,58,0.13552
33360,train,33360,5,3,0.135512
33361,train,33361,56,54,0.135504
33362,train,33362,41,39,0.135496
33363,train,33363,55,53,0.135488
33364,train,33364,27,25,0.13548
33365,train,33365,0,-2,0.135472
33366,train,33366,32,30,0.135464
33367,train,33367,26,24,0.135456
33368,train,33368,8,6,0.135447
33369,train,33369,65,63,0.135439
33370,train,33370,20,18,0.135431
33371,train,33371,0,-2,0.135423
33372,train,33372,57,55,0.135415
33373,train,33373,20,18,0.135407
33374,train,33374,4,2,0.135399
33375,train,33375,68,66,0.135391
33376,train,33376,56,54,0.135382
33377,train,33377,58,56,0.135374
33378,train,33378,58,56,0.135366
33379,train,33379,51,49,0.135358
33380,train,33380,60,58,0.13535
33381,train,33381,4,2,0.135342
33382,train,33382,11,9,0.135334
33383,train,33383,40,38,0.135326
33384,train,33384,56,54,0.135318
33385,train,33385,62,60,0.13531
33386,train,33386,53,51,0.135301
33387,train,33387,59,57,0.135293
33388,train,33388,56,54,0.135285
33389,train,33389,2,0,0.135277
33390,train,33390,45,43,0.135269
33391,train,33391,59,57,0.135261
33392,train,33392,31,29,0.135253
33393,train,33393,10,8,0.135245
33394,train,33394,63,61,0.135237
33395,train,33395,29,27,0.135228
33396,train,33396,1,-1,0.13522
33397,train,33397,54,52,0.135212
33398,train,33398,23,21,0.135204
33399,train,33399,55,53,0.135196
33400,train,33400,50,48,0.135188
33401,train,33401,42,40,0.13518
33402,train,33402,57,55,0.135172
33403,train,33403,60,58,0.135164
33404,train,33404,65,63,0.135156
33405,train,33405,55,53,0.135147
33406,train,33406,15,13,0.135139
33407,train,33407,57,55,0.135131
33408,train,33408,18,16,0.135123
33409,train,33409,0,-2,0.135115
33410,train,33410,22,20,0.135107
33411,train,33411,65,63,0.135099
33412,train,33412,64,62,0.135091
33413,train,33413,0,-2,0.135083
33414,train,33414,58,56,0.135075
33415,train,33415,38,36,0.135067
33416,train,33416,57,55,0.135058
33417,train,33417,4,2,0.13505
33418,train,33418,54,52,0.135042
33419,train,33419,17,15,0.135034
33420,train,33420,22,20,0.135026
33421,train,33421,53,51,0.135018
33422,train,33422,12,10,0.13501
33423,train,33423,0,-2,0.135002
33424,train,33424,56,54,0.134994
33425,train,33425,15,13,0.134986
33426,train,33426,3,1,0.134978
33427,train,33427,56,54,0.134969
33428,train,33428,32,30,0.134961
33429,train,33429,16,14,0.134953
33430,train,33430,53,51,0.134945
33431,train,33431,66,64,0.134937
33432,train,33432,5,3,0.134929
33433,train,33433,40,38,0.134921
33434,train,33434,52,50,0.134913
33435,train,33435,59,57,0.134905
33436,train,33436,0,-2,0.134897
33437,train,33437,58,56,0.134889
33438,train,33438,0,-2,0.134881
33439,train,33439,61,59,0.134872
33440,train,33440,60,58,0.134864
33441,train,33441,0,-2,0.134856
33442,train,33442,58,56,0.134848
33443,train,33443,3,1,0.13484
33444,train,33444,54,52,0.134832
33445,train,33445,2,0,0.134824
33446,train,33446,61,59,0.134816
33447,train,33447,62,60,0.134808
33448,train,33448,67,65,0.1348
33449,train,33449,3,1,0.134792
33450,train,33450,7,5,0.134784
33451,train,33451,58,56,0.134775
33452,train,33452,16,14,0.134767
33453,train,33453,54,52,0.134759
33454,train,33454,57,55,0.134751
33455,train,33455,6,4,0.134743
33456,train,33456,9,7,0.134735
33457,train,33457,58,56,0.134727
33458,train,33458,56,54,0.134719
33459,train,33459,19,17,0.134711
33460,train,33460,0,-2,0.134703
33461,train,33461,59,57,0.134695
33462,train,33462,8,6,0.134687
33463,train,33463,40,38,0.134679
33464,train,33464,0,-2,0.134671
33465,train,33465,8,6,0.134662
33466,train,33466,54,52,0.134654
33467,train,33467,55,53,0.134646
33468,train,33468,61,59,0.134638
33469,train,33469,65,63,0.13463
33470,train,33470,2,0,0.134622
33471,train,33471,0,-2,0.134614
33472,train,33472,57,55,0.134606
33473,train,33473,59,57,0.134598
33474,train,33474,57,55,0.13459
33475,train,33475,57,55,0.134582
33476,train,33476,39,37,0.134574
33477,train,33477,36,34,0.134566
33478,train,33478,62,60,0.134558
33479,train,33479,56,54,0.13455
33480,train,33480,7,5,0.134542
33481,train,33481,0,-2,0.134533
33482,train,33482,60,58,0.134525
33483,train,33483,61,59,0.134517
33484,train,33484,59,57,0.134509
33485,train,33485,55,53,0.134501
33486,train,33486,55,53,0.134493
33487,train,33487,48,46,0.134485
33488,train,33488,54,52,0.134477
33489,train,33489,0,-2,0.134469
33490,train,33490,57,55,0.134461
33491,train,33491,57,55,0.134453
33492,train,33492,8,6,0.134445
33493,train,33493,8,6,0.134437
33494,train,33494,51,49,0.134429
33495,train,33495,56,54,0.134421
33496,train,33496,51,49,0.134413
33497,train,33497,22,20,0.134405
33498,train,33498,54,52,0.134397
33499,train,33499,60,58,0.134388
33500,train,33500,11,9,0.13438
33501,train,33501,53,51,0.134372
33502,train,33502,55,53,0.134364
33503,train,33503,44,42,0.134356
33504,train,33504,51,49,0.134348
33505,train,33505,61,59,0.13434
33506,train,33506,61,59,0.134332
33507,train,33507,12,10,0.134324
33508,train,33508,66,64,0.134316
33509,train,33509,54,52,0.134308
33510,train,33510,5,3,0.1343
33511,train,33511,19,17,0.134292
33512,train,33512,30,28,0.134284
33513,train,33513,13,11,0.134276
33514,train,33514,18,16,0.134268
33515,train,33515,8,6,0.13426
33516,train,33516,57,55,0.134252
33517,train,33517,60,58,0.134244
33518,train,33518,45,43,0.134236
33519,train,33519,57,55,0.134228
33520,train,33520,38,36,0.134219
33521,train,33521,36,34,0.134211
33522,train,33522,55,53,0.134203
33523,train,33523,63,61,0.134195
33524,train,33524,3,1,0.134187
33525,train,33525,60,58,0.134179
33526,train,33526,63,61,0.134171
33527,train,33527,58,56,0.134163
33528,train,33528,57,55,0.134155
33529,train,33529,60,58,0.134147
33530,train,33530,14,12,0.134139
33531,train,33531,58,56,0.134131
33532,train,33532,8,6,0.134123
33533,train,33533,54,52,0.134115
33534,train,33534,4,2,0.134107
33535,train,33535,59,57,0.134099
33536,train,33536,0,-2,0.134091
33537,train,33537,58,56,0.134083
33538,train,33538,55,53,0.134075
33539,train,33539,59,57,0.134067
33540,train,33540,64,62,0.134059
33541,train,33541,62,60,0.134051
33542,train,33542,54,52,0.134043
33543,train,33543,57,55,0.134035
33544,train,33544,64,62,0.134027
33545,train,33545,28,26,0.134019
33546,train,33546,55,53,0.134011
33547,train,33547,65,63,0.134003
33548,train,33548,56,54,0.133994
33549,train,33549,57,55,0.133986
33550,train,33550,63,61,0.133978
33551,train,33551,6,4,0.13397
33552,train,33552,58,56,0.133962
33553,train,33553,56,54,0.133954
33554,train,33554,60,58,0.133946
33555,train,33555,5,3,0.133938
33556,train,33556,58,56,0.13393
33557,train,33557,63,61,0.133922
33558,train,33558,57,55,0.133914
33559,train,33559,5,3,0.133906
33560,train,33560,60,58,0.133898
33561,train,33561,0,-2,0.13389
33562,train,33562,7,5,0.133882
33563,train,33563,3,1,0.133874
33564,train,33564,0,-2,0.133866
33565,train,33565,0,-2,0.133858
33566,train,33566,57,55,0.13385
33567,train,33567,5,3,0.133842
33568,train,33568,57,55,0.133834
33569,train,33569,55,53,0.133826
33570,train,33570,58,56,0.133818
33571,train,33571,56,54,0.13381
33572,train,33572,53,51,0.133802
33573,train,33573,59,57,0.133794
33574,train,33574,60,58,0.133786
33575,train,33575,57,55,0.133778
33576,train,33576,60,58,0.13377
33577,train,33577,25,23,0.133762
33578,train,33578,56,54,0.133754
33579,train,33579,4,2,0.133746
33580,train,33580,10,8,0.133738
33581,train,33581,55,53,0.13373
33582,train,33582,51,49,0.133722
33583,train,33583,58,56,0.133714
33584,train,33584,60,58,0.133706
33585,train,33585,45,43,0.133698
33586,train,33586,59,57,0.13369
33587,train,33587,9,7,0.133682
33588,train,33588,61,59,0.133674
33589,train,33589,59,57,0.133666
33590,train,33590,34,32,0.133658
33591,train,33591,27,25,0.13365
33592,train,33592,65,63,0.133642
33593,train,33593,26,24,0.133634
33594,train,33594,0,-2,0.133626
33595,train,33595,0,-2,0.133618
33596,train,33596,56,54,0.13361
33597,train,33597,65,63,0.133602
33598,train,33598,8,6,0.133594
33599,train,33599,58,56,0.133586
